Time (s),Count
4.93636521,0
4.93644192,0
4.93651863,2.5250351
4.93659534,0
4.93667205,0
4.93674876,0
4.93682547,2.8031065
4.93690218,0
4.93697889,0
4.9370556,0
4.93713231,0
4.93720902,0
4.93728573,0
4.93736244,2.203515
4.93743915,0
4.93751586,0
4.93759257,0
4.93766928,0
4.93774599,1.4247391
4.9378227,1.8956991
4.93789941,0
4.93797612,0
4.93805283,1.6702479
4.93812954,1.5125302
4.93820625,0.5981783
4.93828296,2.1776412
4.93835967,4.628166
4.93843638,1.6721938
4.93851309,0
4.9385898,0
4.93866651,0
4.93874322,0
4.93881993,1.3277979
4.93889664,3.498352
4.93897335,0
4.93905006,0
4.93912677,0
4.93920348,0
4.93928019,0
4.9393569,0
4.93943361,0
4.93951032,0
4.93958703,0
4.93966374,0
4.93974045,1.0992519
4.93981716,0
4.93989387,0
4.93997058,0
4.94004729,0
4.940124,0.46308038
4.94020071,0
4.94027742,3.0579543
4.94035413,2.445564
4.94043084,1.5590613
4.94050755,1.5566207
4.94058426,1.1839314
4.94066097,0
4.94073768,1.8742703
4.94081439,0
4.9408911,0
